,id,source,url
337,337,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/pm-modi-taking-inspiration-from-nazi-propaganda-minister-goebbels-while-speaking-about-congress-nyay-patra-ramesh/articleshow/109688662.cms'
338,338,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/narendra-modis-counter-to-congress-not-equally-rich-but-equally-poor/articleshow/109688376.cms'
339,339,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/rajasthan/in-rajasthans-banswara-ls-seat-congress-campaigning-against-own-candidate/articleshow/109559325.cms'
340,340,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/491-candidates-file-nominations-for-gujarats-26-lok-sabha-seats/articleshow/109461411.cms'
341,341,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/uttar-pradesh/lok-sabha-election-bjps-smriti-irani-files-nomination-from-crucial-amethi-seat/articleshow/109685901.cms'
342,342,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/sanjay-raut-is-a-khichdi-chor-says-sanjay-nirupam/articleshow/109126861.cms'
343,343,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/rajasthan/pm-modi-cut-off-from-people-their-issues-priyanka-gandhi/articleshow/109288693.cms'
344,344,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/bjps-shehzad-poonawalla-vs-digvijay-singh-for-his-reaction-on-kachchatheevu-issue-does-anyone-stay-there/videoshow/109199975.cms'
345,345,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/modi-destroying-democracy-no-difference-between-him-and-putin-says-sharad-pawar/articleshow/109288831.cms'
346,346,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/madhya-pradesh/dd-logo-change-will-congress-dare-to-remove-saffron-from-party-flag-asks-mp-cm-mohan-yadav/articleshow/109478103.cms'
347,347,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/haryana-political-crisis-3-independent-mlas-withdraw-support-to-bjp-govt-ahead-of-ls-elections/videoshow/109924811.cms'
348,348,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/congress-spreading-lies-bjp-will-never-allow-reservations-to-end-amit-shah-in-chhattisgarh/articleshow/109289113.cms'
349,349,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/you-have-eaten-enough-pann-now-time-for-congress-in-odisha-rahul-gandhi/articleshow/109668315.cms'
350,350,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/pm-champion-of-corruption-electoral-bond-biggest-extortion-scheme-rahul-gandhi/videoshow/109364047.cms'
351,351,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/madhya-pradesh/rajgarh-constituency-digvijaya-singh-back-in-electoral-race-eyes-to-snatch-turf-from-bjps-rodmal-nagar/articleshow/109850227.cms'
352,352,b'Economic Times',b'https://economictimes.indiatimes.com/news/india/assam-cm-condemn-terror-attack-in-jks-poonch/articleshow/109850295.cms'
353,353,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/shameful-and-sad-kharge-rahul-condemn-terror-attack-on-air-forces-convoy-in-poonch/articleshow/109850391.cms'
354,354,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/rahul-gandhi-again-advocated-wealth-redistribution-caste-survey-and-agniveer-scheme/videoshow/109850651.cms'
355,355,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/congress-leader-rahul-gandhi-calls-pm-modis-recent-interview-scripted-and-flop-show/articleshow/109362920.cms'
356,356,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/west-bengal/west-bengal-governor-forwarding-election-complaints-to-ec-from-peace-room-at-raj-bhavan/articleshow/109432772.cms'
357,357,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/defence-minister-shouldnt-lower-his-dignity-by-uttering-blatant-falsehoods-chidambaram-slams-rajnath/articleshow/109568988.cms'
358,358,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/bihar/cant-you-find-yadav-outside-your-family-amit-shah-lambasts-samajwadi-party-over-family-politics/articleshow/109667392.cms'
359,359,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/uttar-pradesh/congress-leader-rahul-gandhi-calls-pm-modis-recent-interview-scripted-and-flop-show/articleshow/109362920.cms'
360,360,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/kerala/kerala-cm-pinarayi-vijayan-compromised-attacks-only-rahul-gandhi-congress-priyanka-gandhi/articleshow/109460101.cms'
361,361,b'Economic Times',b'https://economictimes.indiatimes.com/news/india/sandeshkhali-case-calcutta-hc-orders-court-monitored-cbi-probe-into-allegations/articleshow/109189382.cms'
362,362,b'Economic Times',b'https://economictimes.indiatimes.com/news/newsblogs/lok-sabha-election-2024-live-updates-pm-modi-rahul-gandhi-election-campaign-bjp-congress-candidates-schedule-phase-1-17th-april-latest-live-news-lok-sabha-polls-2024/liveblog/109362497.cms'
363,363,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/delhi/lovelys-resignation-anger-against-babaria-as-factional-fighting-in-delhi-cong-comes-to-fore-aap-says-internal-matter-of-ally/articleshow/109667161.cms'
364,364,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/telangana/election-commission-issues-notice-to-brs-chief-kcr-over-his-remarks-on-congress/articleshow/109362462.cms'
365,365,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/andhra-pradesh/ysrs-recorded-voice-stars-in-sharmilas-kadapa-campaign/articleshow/109919423.cms'
366,366,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/lok-sabha-polls-2024-no-modi-wave-this-time-karnataka-cm-siddaramaiah-attacks-bjp/videoshow/109487465.cms'
367,367,b'Economic Times',b'https://economictimes.indiatimes.com/news/india/jharkhand-ministers-secretary-collected-commission-for-influential-people-ed/articleshow/109919074.cms'
368,368,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/bjp-govt-will-never-change-preamble-of-constitution-reservation-will-remain-rajnath-singh/articleshow/109852815.cms'
369,369,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/whoever-questions-govt-is-called-anti-national-should-be-seen-as-badge-of-honour-kanhaiya-kumar/articleshow/109134837.cms'
370,370,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/rahul-gandhi-once-again-bats-for-caste-survey-economic-review-to-scrap-agniveer-scheme/articleshow/109853009.cms'
371,371,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/deepfakes-of-bollywood-stars-spark-worries-of-ai-meddling-in-india-election/articleshow/109487075.cms'
372,372,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/lok-sabha-polls-2024-raja-maharaja-shehzada-pm-modi-accuses-rahul-gandhi-of-insulting-indias-royals-in-karnataka-rally/articleshow/109671338.cms'
373,373,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/amit-shahs-son-never-played-cricket-but-still-sitting-on-sachin-tendulkars-position-alleges-rahul-gandhi/videoshow/109670619.cms'
374,374,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/pm-modi-running-school-of-corruption-in-country-rahul-gandhi/articleshow/109451795.cms'
375,375,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/mehbooba-mufti-opposed-withdrawal-of-afspa-from-jammu-kashmir-when-i-was-cm-omar-abdullah/articleshow/109923411.cms'
376,376,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/assembly-elections/andhra-pradesh/every-party-failed-andhra-people-on-special-category-status-only-congress-can-secure-justice-jairam-ramesh/articleshow/109131512.cms'
377,377,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/ls-polls-cong-releases-manifesto-for-goa-promises-environment-protection-resumption-of-mining/articleshow/109478666.cms'
378,378,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/rss-now-says-its-not-against-reservation-but-had-spoken-about-opposing-quotas-in-past-rahul-gandhi/articleshow/109670229.cms'
379,379,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/uttar-pradesh/sp-congress-discuss-campaign-strategy-for-lok-sabha-polls-in-uttar-pradesh/articleshow/109131743.cms'
380,380,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/madhya-pradesh/new-govt-will-transfer-rs-1-lakh-into-accounts-of-women-from-sc-and-st-categories-says-rahul-gandhi/articleshow/109132387.cms'
381,381,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/hemant-soren-sent-to-jail-for-refusing-to-part-ways-with-india-bloc-mallikarjun-kharge/articleshow/109478891.cms'
382,382,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/uttar-pradesh/modi-guarantee-bjp-will-neither-remove-reservations-nor-allow-anyone-to-do-so-says-amit-shah/articleshow/109669959.cms'
383,383,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/rajasthan/haryana-cm-nayab-saini-slams-rahul-gandhi-over-his-bharat-jodo-yatra-says-modi-worked-to-unite-india/articleshow/109192489.cms'
384,384,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/why-does-congress-love-pakistan-so-much-and-hate-our-armies-pm-modi-at-khargone-rally/videoshow/109923131.cms'
385,385,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/kerala/rahul-gandhi-hasnt-even-taken-wayanads-name-in-parliament-for-five-years-says-cpis-annie-raja/articleshow/109292457.cms'
386,386,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/wayanad-bhi-chhodenge-pm-modi-claims-rahul-gandhi-will-fight-ls-election-from-another-seat/videoshow/109460624.cms'
387,387,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/indian-democracy-facing-tremendous-challenge-says-mukul-wasnik/articleshow/109192285.cms'
388,388,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/uttar-pradesh/rahul-gandhi-took-the-support-of-terrorist-group-to-contest-polls-in-wayanad-smriti-irani/articleshow/109132520.cms'
389,389,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/maharashtra/distracted-by-own-horse-trading-agendas-bjp-neglected-to-serve-maharashtra-people-congress/articleshow/109191729.cms'
390,390,b'Economic Times',b'https://economictimes.indiatimes.com/news/economy/policy/why-an-inheritance-tax-can-be-an-eminently-bad-idea/articleshow/109568032.cms'
391,391,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/pm-modi-reducing-dignity-of-post-with-his-utterances-claims-congress-leader-abhisekh-manu-singhvi/articleshow/109669208.cms'
392,392,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/pm-modi-maliciously-twists-rahul-gandhis-statements-to-inflame-communal-prejudices-alleges-congress/articleshow/109669056.cms'
393,393,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/campaigning-ends-for-phase-two-of-lok-sabha-polls-in-89-seats/articleshow/109568071.cms'
394,394,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/assam-cong-chief-bhupen-borah-asks-himanta-to-resign-if-gaurav-gogoi-wins/articleshow/109479106.cms'
395,395,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/bjp-can-only-open-bank-accounts-in-kerala-they-cannot-says-shashi-tharoor/videoshow/109539558.cms'
396,396,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/caa-patently-discriminatory-must-go-should-be-replaced-by-law-of-asylum-chidambaram/articleshow/109539961.cms'
397,397,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/priyanka-gandhi-attacks-pm-modis-gold-remark-says-meri-maa-ka-mangalsutra-is-desh-ko-kurbaan-hua-hai-/videoshow/109540106.cms'
398,398,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/karnataka/six-congress-leaders-are-fielding-their-kids-in-the-high-stakes-karnataka-lok-sabha-election/articleshow/109212374.cms'
399,399,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/we-dont-send-dossiers-on-terror-we-kill-by-entering-their-homes-pm-modi/articleshow/109732291.cms'
400,400,b'The Indian Express',b'https://indianexpress.com/elections/congress-to-remove-50-cap-on-reservation-quota-if-elected-to-power-rahul-gandhi-lok-sabha-elections-9306512/'
401,401,b'The Hans India',b'https://www.thehansindia.com/news/national/maharashtra-rahul-gandhi-promises-farmers-commission-mechanism-for-loan-waiver-874568'
402,402,b'The Hans India',b'https://www.thehansindia.com/news/national/rahul-dares-pm-modi-to-promise-removal-of-50-pc-quota-limit-says-cong-will-do-if-voted-to-power-876685'
403,403,b'LatestLY',b'https://www.latestly.com/india/news/lok-sabha-elections-2024-this-election-being-fought-to-protect-constitution-and-reservations-says-rahul-gandhi-5942848.html'
404,404,b'LatestLY',b'https://www.latestly.com/india/news/lok-sabha-elections-2024-rahul-gandhi-dares-pm-narendra-modi-to-promise-removal-of-50-quota-limit-on-reservation-says-congress-will-do-if-voted-to-power-5941882.html'
405,405,b'LatestLY',b'https://www.latestly.com/agency-news/akola-lok-sabha-elections-2024-triangular-contest-on-cards-in-maharashtra-constituency-with-prakash-ambedkar-hoping-for-comeback-congress-fields-maratha-candidate-to-breach-bjp-bastion-5914408.html'
406,406,b'LatestLY',b'https://www.latestly.com/india/politics/lok-sabha-elections-2024-maharashtra-has-the-capacity-to-change-countrys-future-says-congress-leader-rahul-gandhi-5938457.html'
407,407,b'Social News XYZ',b'https://www.socialnews.xyz/2024/05/05/this-election-being-fought-to-protect-constitution-reservations-rahul-gandhi/'
408,408,b'Social News XYZ',b'https://www.socialnews.xyz/2024/04/24/maharashtra-rahul-gandhi-promises-farmers-commission-mechanism-for-loan-waiver/'
409,409,b'Social News XYZ',b'https://www.socialnews.xyz/2024/05/05/rahul-dares-pm-modi-to-promise-removal-of-50-pc-quota-limit-says-cong-will-do-if-voted-to-power/'
410,410,b'Social News XYZ',b'https://www.socialnews.xyz/2024/05/03/maharashtra-has-the-capacity-to-change-countrys-future-says-rahul-gandhi/'
411,411,"b'International Business Times, India Edition'",b'https://www.ibtimes.co.in/this-election-being-fought-protect-constitution-reservations-rahul-gandhi-telangana-867919'
412,412,"b'International Business Times, India Edition'",b'https://www.ibtimes.co.in/rahul-gandhi-dares-pm-modi-promise-removal-50-pc-quota-limit-says-cong-will-do-if-voted-power-867911'
413,413,b'Ommcom News',b'https://ommcomnews.com/india-news/this-election-being-fought-to-protect-constitution-reservations-rahul-gandhi'
414,414,b'Ommcom News',b'https://ommcomnews.com/india-news/rahul-dares-pm-modi-to-promise-removal-of-50-pc-quota-limit-says-cong-will-do-if-voted-to-power'
415,415,b'Ommcom News',b'https://ommcomnews.com/india-news/maharashtra-rahul-gandhi-promises-farmers-commission-mechanism-for-loan-waiver'
416,416,b'Ommcom News',b'https://ommcomnews.com/india-news/congress-manifesto-can-change-the-face-of-india-rahul-gandhi'
417,417,b'MorungExpress',b'https://morungexpress.com/this-election-being-fought-to-protect-constitution-reservations-rahul-gandhi'
418,418,b'MorungExpress',b'https://morungexpress.com/rahul-dares-pm-modi-to-promise-removal-of-50-pc-quota-limit-says-cong-will-do-if-voted-to-power'
419,419,b'Mangalorean.com',b'https://www.mangalorean.com/maharashtra-has-the-capacity-to-change-countrys-future-says-rahul-gandhi/'
420,420,b'Mangalorean.com',b'https://www.mangalorean.com/this-election-being-fought-to-protect-constitution-reservations-rahul-gandhi/'
421,421,b'Mangalorean.com',b'https://www.mangalorean.com/rahul-dares-pm-modi-to-promise-removal-of-50-pc-quota-limit-says-cong-will-do-if-voted-to-power/'
422,422,b'Mangalorean.com',b'https://www.mangalorean.com/congress-manifesto-can-change-the-face-of-india-rahul-gandhi/'
423,423,b'Local News for British Asian and Indian Community in London',b'https://asianlite.com/2024/india-news/congress-says-modi-failed-to-declare-marathi-as-classical-language/'
424,424,b'Local News for British Asian and Indian Community in London',b'https://asianlite.com/2024/politics/rahul-dares-modi-to-remove-50-quota-limit/'
425,425,b'Forever NEWS',b'https://www.forevernews.in/politics/rahul-dares-pm-modi-to-promise-removal-of-50-pc-quota-limit-says-cong-will-do-if-voted-to-power-845059'
426,426,b'Andhrawatch',b'https://andhrawatch.com/congress-manifesto-can-change-the-face-of-india-rahul-gandhi/'
427,427,b'Andhrawatch',b'https://andhrawatch.com/this-election-being-fought-to-protect-constitution-reservations-rahul-gandhi/'
428,428,b'Weekly Voice',b'https://weeklyvoice.com/maharashtra-rahul-gandhi-promises-farmers-commission-mechanism-for-loan-waiver/'
429,429,b'Weekly Voice',b'https://weeklyvoice.com/maharashtra-has-the-capacity-to-change-countrys-future-says-rahul-gandhi/'
430,430,b'Weekly Voice',b'https://weeklyvoice.com/rahul-dares-pm-modi-to-promise-removal-of-50-pc-quota-limit-says-cong-will-do-if-voted-to-power/'
431,431,b'therahnuma.com',b'https://therahnuma.com/rahul-dares-pm-modi-to-promise-removal-of-50-pc-quota-limit-says-cong-will-do-if-voted-to-power/'
432,432,b'NewsDrum',b'https://www.newsdrum.in/national/akola-prakash-ambedkar-hoping-for-comeback-cong-fields-maratha-candidate-to-breach-bjp-bastion-4506497'
433,433,b'News Room Odisha',b'https://newsroomodisha.com/rahul-dares-pm-modi-to-promise-removal-of-50-pc-quota-limit-says-cong-will-do-if-voted-to-power/'
434,434,b'News Room Odisha',b'https://newsroomodisha.com/maharashtra-rahul-gandhi-promises-farmers-commission-mechanism-for-loan-waiver/'
435,435,b'News Room Odisha',b'https://newsroomodisha.com/this-election-being-fought-to-protect-constitution-reservations-rahul-gandhi/'
436,436,b'punemirror.com',b'https://punemirror.com/news/india/amravati-rahul-gandhi-vows-mechanism-for-farmers-loan-waiver/cid1714063210.htm'
437,437,b'punemirror.com',b'https://punemirror.com/pune/politics/we-will-remove-50-pc-cap-on-quota-if-elected-gandhi/cid1714813077.htm'
438,438,b'News Room Odisha',b'https://newsroomodisha.com/maharashtra-has-the-capacity-to-change-countrys-future-says-rahul-gandhi/'
439,439,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/karnataka/revanna-sex-scandal-why-jd-s-matters-for-the-bjp-in-karnataka/articleshow/109733547.cms'
440,440,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/karnataka/prajwal-revanna-sex-videos-heres-why-congress-delayed-action-after-poll-date/articleshow/109755376.cms'
441,441,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/karnataka/congress-will-consider-backing-seer-who-vowed-to-take-on-pralhad-joshi/articleshow/109193529.cms'
442,442,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/karnataka/as-minister-joshi-seeks-fifth-term-from-dharwad-congress-guarantees-pose-a-challenge/articleshow/109789701.cms'
443,443,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/karnataka/can-pralhad-joshi-pull-off-another-win-against-upbeat-congress/articleshow/109824782.cms'
444,444,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/union-minister-pralhad-joshi-declares-assets-worth-rs-21-crore/articleshow/109320167.cms'
445,445,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/karnataka/campaigning-for-second-phase-of-14-lok-sabha-seats-ends-in-karnataka-as-sex-scandal-dominates-narrative/articleshow/109862162.cms'
446,446,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/lok-sabha-elections-2024-phase-3-amit-shah-jyotiraditya-to-dimple-yadav-top-candidates-and-constituencies/articleshow/109877460.cms'
447,447,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/karnataka/karnataka-poll-card-congress-aims-at-double-digit-seat-count-bjp-hopes-for-2019-redo/articleshow/109572770.cms'
448,448,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/karnataka/union-minister-ex-cms-in-north-karnatakas-lok-sabha-battleground/articleshow/109888550.cms'
449,449,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/phase-3-93-seats-across-10-states-and-a-ut-head-to-elections/articleshow/109894441.cms'
450,450,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/karnataka/karnataka-ls-polls-lingayat-seer-files-nomination-as-independent-in-dharwad-to-take-on-prahlad-joshi/articleshow/109411307.cms'
451,451,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/karnataka/dharwad-relief-for-pralhad-joshi-as-seer-withdraws-from-fray/articleshow/109505674.cms'
452,452,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/bjp-braces-for-speed-breakers-on-pune-bengaluru-highway/articleshow/109481795.cms'
453,453,b'Economic Times',b'https://economictimes.indiatimes.com/news/india/neha-hiremath-murder-police-book-two-youths-for-social-media-post-accuseds-mother-demands-strict-punishment-amid-political-slugfest/articleshow/109471159.cms'
454,454,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/west-bengal/around-61-pc-polling-in-third-phase-clashes-in-west-bengal-sp-alleges-irregularities-in-up/articleshow/109925617.cms'
455,455,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/karnataka/prominent-lingayat-seer-announces-decision-to-contest-against-union-minister-pralhad-joshi/articleshow/109130754.cms'
456,456,b'The Times of India',b'https://timesofindia.indiatimes.com/city/hubballi/joshi-to-file-nomination-on-april-15/articleshow/109259653.cms'
457,457,b'The Times of India',b'https://timesofindia.indiatimes.com/city/hubballi/laxmi-hebbalkar-asks-bjp-to-clarify-its-stand-on-continuing-alliance-with-jds/articleshow/109708229.cms'
458,458,b'The Times of India',b'https://timesofindia.indiatimes.com/city/hubballi/bommai-samyuktha-file-nominations-amid-fanfare/articleshow/109446771.cms'
459,459,b'The Times of India',b'https://timesofindia.indiatimes.com/city/hubballi/centre-deferred-clearance-to-mahadayi-works-patil/articleshow/109296868.cms'
460,460,b'The Times of India',b'https://timesofindia.indiatimes.com/city/hubballi/jds-functionaries-vow-to-ensure-joshis-victory/articleshow/109296919.cms'
461,461,b'The Times of India',b'https://timesofindia.indiatimes.com/city/hubballi/dr-br-ambedkars-legacy-celebrated-on-his-133rd-birth-anniv/articleshow/109297265.cms'
462,462,b'The Times of India',b'https://timesofindia.indiatimes.com/city/hubballi/protest-over-prajwals-act/articleshow/109708176.cms'
463,463,b'The Times of India',b'https://timesofindia.indiatimes.com/city/hubballi/elected-reps-mourn-srinivasa-prasads-death/articleshow/109706650.cms'
464,464,b'The Times of India',b'https://timesofindia.indiatimes.com/city/hubballi/hubballi-murder-students-kin-demand-death-for-killer/articleshow/109449575.cms'
465,465,b'The Times of India',b'https://timesofindia.indiatimes.com/city/hubballi/cong-govt-enacting-drama-joshi/articleshow/109674718.cms'
466,466,b'The Times of India',b'https://timesofindia.indiatimes.com/city/hubballi/joshi-is-dividing-seers-dingaleshwar/articleshow/109657512.cms'
467,467,b'The Times of India',b'https://timesofindia.indiatimes.com/city/hubballi/implementing-mahadayi-river-project-is-my-next-aim-says-pralhad-joshi/articleshow/109657935.cms'
468,468,b'The Times of India',b'https://timesofindia.indiatimes.com/city/bengaluru/electoral-battle-in-south-sealed-focus-shifts-to-north-karnataka/articleshow/109644128.cms'
469,469,b'The Times of India',b'https://timesofindia.indiatimes.com/city/hubballi/monday-rush-many-nk-candidates-file-nominations/articleshow/109327869.cms'
470,470,b'The Times of India',b'https://timesofindia.indiatimes.com/city/hubballi/joshi-must-be-defeated-for-backing-centres-tax-money-betrayal-of-state-cm/articleshow/109606944.cms'
471,471,b'The Times of India',b'https://timesofindia.indiatimes.com/city/hubballi/dharwad-independent-candidates-allotted-symbols/articleshow/109576760.cms'
472,472,b'The Times of India',b'https://timesofindia.indiatimes.com/city/hubballi/nehas-father-demands-arrest-of-fayazs-parents-for-conversion-bid/articleshow/109484872.cms'
473,473,b'The Times of India',b'https://timesofindia.indiatimes.com/city/hubballi/nikali-kusthi-event-at-alnavar-jatra/articleshow/109514865.cms'
474,474,b'The Times of India',b'https://timesofindia.indiatimes.com/city/hubballi/jigajinagi-joshi-gaddigoudar-poised-to-enter-exclusive-club/articleshow/109359286.cms'
475,475,b'The Times of India',b'https://timesofindia.indiatimes.com/city/hubballi/dingaleshwar-seer-to-move-to-hubballi/articleshow/109359812.cms'
476,476,b'The Times of India',b'https://timesofindia.indiatimes.com/city/hubballi/yediyurappa-might-see-my-nomination-as-misadventure/articleshow/109386353.cms'
477,477,b'The Times of India',b'https://timesofindia.indiatimes.com/city/hubballi/dingaleshwar-backed-out-of-fray-as-per-senior-seers-word/articleshow/109514636.cms'
478,478,b'The Times of India',b'https://timesofindia.indiatimes.com/city/hubballi/dingaleshwar-seers-foray-into-ls-fray-sans-dvpt-agenda-sparks-debate/articleshow/109386216.cms'
479,479,b'The Times of India',b'https://timesofindia.indiatimes.com/india/congress-feared-vokkaliga-flak-delayed-action-on-revanna/articleshow/109738509.cms'
480,480,b'The Times of India',b'https://timesofindia.indiatimes.com/city/hubballi/observers-gear-up-to-strengthen-congress-partys-ls-poll-campaign/articleshow/109741322.cms'
481,481,b'The Times of India',b'https://timesofindia.indiatimes.com/city/bengaluru/prajwal-case-bjp-cong-fight-over-delayed-action/articleshow/109744722.cms'
482,482,b'The Times of India',b'https://timesofindia.indiatimes.com/city/hubballi/bravery-awardees-post-against-joshi-goes-viral/articleshow/109116223.cms'
483,483,b'The Times of India',b'https://timesofindia.indiatimes.com/city/hubballi/congress-afraid-of-naming-rahul-gandhi-as-pm-candidate-claims-minister-joshi/articleshow/109765837.cms'
484,484,b'The Times of India',b'https://timesofindia.indiatimes.com/city/hubballi/bjp-to-hold-st-convention-on-april-13/articleshow/109229722.cms'
485,485,b'The Times of India',b'https://timesofindia.indiatimes.com/city/hubballi/voters-wish-will-be-fulfilled-byv/articleshow/109208752.cms'
486,486,b'The Times of India',b'https://timesofindia.indiatimes.com/city/hubballi/former-karnataka-cm-veerappa-moily-criticizes-union-minister-pralhad-joshi-for-inaction-on-hubballi-ankola-railway-project/articleshow/109766032.cms'
487,487,b'The Times of India',b'https://timesofindia.indiatimes.com/city/bengaluru/karnataka-will-bjp-hold-out-or-congress-gain/articleshow/109901659.cms'
488,488,b'The Times of India',b'https://timesofindia.indiatimes.com/city/bengaluru/people-prioritise-pm-modi-for-nation-not-govt-guarantees/articleshow/109830347.cms'
489,489,b'The Times of India',b'https://timesofindia.indiatimes.com/city/hubballi/asooti-aims-to-upset-joshi-apple-cart/articleshow/109849332.cms'
490,490,b'The Times of India',b'https://timesofindia.indiatimes.com/city/hubballi/poll-officials-interrupt-seers-meeting-trigger-stir/articleshow/109849685.cms'
491,491,b'The Times of India',b'https://timesofindia.indiatimes.com/city/bengaluru/neha-prajwal-cases-may-have-sparked-debates-but-wont-affect-voter-decisions/articleshow/109850635.cms'
492,492,b'The Times of India',b'https://timesofindia.indiatimes.com/city/bengaluru/lingayat-seer-says-will-challenge-joshis-20-yr-grip/articleshow/109145850.cms'
493,493,b'The Times of India',b'https://timesofindia.indiatimes.com/india/lingayat-seer-to-contest-against-pralhad-joshi/articleshow/109148032.cms'
494,494,b'MoneyControl',b'https://www.moneycontrol.com/europe/?url=https:%2F%2Fwww.moneycontrol.com%2Fnews%2Ftechnology%2Ftheatres-stare-at-another-weak-quarter-pvr-inox-likely-to-report-lossq4-due-to-dull-content_17530321.html'
